#  E (eV)   dos(E)     Int dos(E) EFermi =   -3.219 eV
 -27.439  0.3366E-80  0.4000E+01
 -27.429  0.3364E-80  0.4000E+01
 -27.419  0.3363E-80  0.4000E+01
 -27.409  0.3361E-80  0.4000E+01
 -27.399  0.3359E-80  0.4000E+01
 -27.389  0.3357E-80  0.4000E+01
 -27.379  0.3355E-80  0.4000E+01
 -27.369  0.3354E-80  0.4000E+01
 -27.359  0.3352E-80  0.4000E+01
 -27.349  0.3350E-80  0.4000E+01
 -27.339  0.3348E-80  0.4000E+01
 -27.329  0.3346E-80  0.4000E+01
 -27.319  0.3345E-80  0.4000E+01
 -27.309  0.3343E-80  0.4000E+01
 -27.299  0.3341E-80  0.4000E+01
 -27.289  0.3339E-80  0.4000E+01
 -27.279  0.3338E-80  0.4000E+01
 -27.269  0.3336E-80  0.4000E+01
 -27.259  0.3334E-80  0.4000E+01
 -27.249  0.3332E-80  0.4000E+01
 -27.239  0.3330E-80  0.4000E+01
 -27.229  0.3329E-80  0.4000E+01
 -27.219  0.3327E-80  0.4000E+01
 -27.209  0.3325E-80  0.4000E+01
 -27.199  0.3323E-80  0.4000E+01
 -27.189  0.3321E-80  0.4000E+01
 -27.179  0.3320E-80  0.4000E+01
 -27.169  0.3318E-80  0.4000E+01
 -27.159  0.3316E-80  0.4000E+01
 -27.149  0.3314E-80  0.4000E+01
 -27.139  0.3312E-80  0.4000E+01
 -27.129  0.3311E-80  0.4000E+01
 -27.119  0.3309E-80  0.4000E+01
 -27.109  0.3307E-80  0.4000E+01
 -27.099  0.3305E-80  0.4000E+01
 -27.089  0.3304E-80  0.4000E+01
 -27.079  0.3302E-80  0.4000E+01
 -27.069  0.3300E-80  0.4000E+01
 -27.059  0.3298E-80  0.4000E+01
 -27.049  0.3296E-80  0.4000E+01
 -27.039  0.3295E-80  0.4000E+01
 -27.029  0.3293E-80  0.4000E+01
 -27.019  0.3291E-80  0.4000E+01
 -27.009  0.3289E-80  0.4000E+01
 -26.999  0.3287E-80  0.4000E+01
 -26.989  0.3286E-80  0.4000E+01
 -26.979  0.3284E-80  0.4000E+01
 -26.969  0.3282E-80  0.4000E+01
 -26.959  0.3280E-80  0.4000E+01
 -26.949  0.3278E-80  0.4000E+01
 -26.939  0.3277E-80  0.4000E+01
 -26.929  0.3275E-80  0.4000E+01
 -26.919  0.3273E-80  0.4000E+01
 -26.909  0.3271E-80  0.4000E+01
 -26.899  0.3270E-80  0.4000E+01
 -26.889  0.3268E-80  0.4000E+01
 -26.879  0.3266E-80  0.4000E+01
 -26.869  0.3264E-80  0.4000E+01
 -26.859  0.3262E-80  0.4000E+01
 -26.849  0.3261E-80  0.4000E+01
 -26.839  0.3259E-80  0.4000E+01
 -26.829  0.3257E-80  0.4000E+01
 -26.819  0.3255E-80  0.4000E+01
 -26.809  0.3253E-80  0.4000E+01
 -26.799  0.3252E-80  0.4000E+01
 -26.789  0.3250E-80  0.4000E+01
 -26.779  0.3248E-80  0.4000E+01
 -26.769  0.3246E-80  0.4000E+01
 -26.759  0.3244E-80  0.4000E+01
 -26.749  0.3243E-80  0.4000E+01
 -26.739  0.3241E-80  0.4000E+01
 -26.729  0.3239E-80  0.4000E+01
 -26.719  0.3237E-80  0.4000E+01
 -26.709  0.3236E-80  0.4000E+01
 -26.699  0.3234E-80  0.4000E+01
 -26.689  0.3232E-80  0.4000E+01
 -26.679  0.3230E-80  0.4000E+01
 -26.669  0.3228E-80  0.4000E+01
 -26.659  0.3227E-80  0.4000E+01
 -26.649  0.3225E-80  0.4000E+01
 -26.639  0.3223E-80  0.4000E+01
 -26.629  0.3221E-80  0.4000E+01
 -26.619  0.3219E-80  0.4000E+01
 -26.609  0.3218E-80  0.4000E+01
 -26.599  0.3216E-80  0.4000E+01
 -26.589  0.3214E-80  0.4000E+01
 -26.579  0.3212E-80  0.4000E+01
 -26.569  0.3210E-80  0.4000E+01
 -26.559  0.3209E-80  0.4000E+01
 -26.549  0.3207E-80  0.4000E+01
 -26.539  0.3205E-80  0.4000E+01
 -26.529  0.3203E-80  0.4000E+01
 -26.519  0.3202E-80  0.4000E+01
 -26.509  0.3200E-80  0.4000E+01
 -26.499  0.3198E-80  0.4000E+01
 -26.489  0.3196E-80  0.4000E+01
 -26.479  0.3194E-80  0.4000E+01
 -26.469  0.3193E-80  0.4000E+01
 -26.459  0.3191E-80  0.4000E+01
 -26.449  0.3189E-80  0.4000E+01
 -26.439  0.3187E-80  0.4000E+01
 -26.429  0.3185E-80  0.4000E+01
 -26.419  0.3184E-80  0.4000E+01
 -26.409  0.3182E-80  0.4000E+01
 -26.399  0.3180E-80  0.4000E+01
 -26.389  0.3178E-80  0.4000E+01
 -26.379  0.3176E-80  0.4000E+01
 -26.369  0.3175E-80  0.4000E+01
 -26.359  0.3173E-80  0.4000E+01
 -26.349  0.3171E-80  0.4000E+01
 -26.339  0.3169E-80  0.4000E+01
 -26.329  0.3168E-80  0.4000E+01
 -26.319  0.3166E-80  0.4000E+01
 -26.309  0.3164E-80  0.4000E+01
 -26.299  0.3162E-80  0.4000E+01
 -26.289  0.3160E-80  0.4000E+01
 -26.279  0.3159E-80  0.4000E+01
 -26.269  0.3157E-80  0.4000E+01
 -26.259  0.3155E-80  0.4000E+01
 -26.249  0.3153E-80  0.4000E+01
 -26.239  0.3151E-80  0.4000E+01
 -26.229  0.3150E-80  0.4000E+01
 -26.219  0.3148E-80  0.4000E+01
 -26.209  0.3146E-80  0.4000E+01
 -26.199  0.3144E-80  0.4000E+01
 -26.189  0.3142E-80  0.4000E+01
 -26.179  0.3141E-80  0.4000E+01
 -26.169  0.3139E-80  0.4000E+01
 -26.159  0.3137E-80  0.4000E+01
 -26.149  0.3135E-80  0.4000E+01
 -26.139  0.3134E-80  0.4000E+01
 -26.129  0.3132E-80  0.4000E+01
 -26.119  0.3130E-80  0.4000E+01
 -26.109  0.3128E-80  0.4000E+01
 -26.099  0.3126E-80  0.4000E+01
 -26.089  0.3125E-80  0.4000E+01
 -26.079  0.3123E-80  0.4000E+01
 -26.069  0.3121E-80  0.4000E+01
 -26.059  0.3119E-80  0.4000E+01
 -26.049  0.3117E-80  0.4000E+01
 -26.039  0.3116E-80  0.4000E+01
 -26.029  0.3114E-80  0.4000E+01
 -26.019  0.3112E-80  0.4000E+01
 -26.009  0.3110E-80  0.4000E+01
 -25.999  0.3108E-80  0.4000E+01
 -25.989  0.3107E-80  0.4000E+01
 -25.979  0.3105E-80  0.4000E+01
 -25.969  0.3103E-80  0.4000E+01
 -25.959  0.3101E-80  0.4000E+01
 -25.949  0.3100E-80  0.4000E+01
 -25.939  0.3098E-80  0.4000E+01
 -25.929  0.3096E-80  0.4000E+01
 -25.919  0.3094E-80  0.4000E+01
 -25.909  0.3092E-80  0.4000E+01
 -25.899  0.3091E-80  0.4000E+01
 -25.889  0.3089E-80  0.4000E+01
 -25.879  0.3087E-80  0.4000E+01
 -25.869  0.3085E-80  0.4000E+01
 -25.859  0.3083E-80  0.4000E+01
 -25.849  0.3082E-80  0.4000E+01
 -25.839  0.3080E-80  0.4000E+01
 -25.829  0.3078E-80  0.4000E+01
 -25.819  0.3076E-80  0.4000E+01
 -25.809  0.3074E-80  0.4000E+01
 -25.799  0.3073E-80  0.4000E+01
 -25.789  0.3071E-80  0.4000E+01
 -25.779  0.3069E-80  0.4000E+01
 -25.769  0.3067E-80  0.4000E+01
 -25.759  0.3066E-80  0.4000E+01
 -25.749  0.3064E-80  0.4000E+01
 -25.739  0.3062E-80  0.4000E+01
 -25.729  0.3060E-80  0.4000E+01
 -25.719  0.3058E-80  0.4000E+01
 -25.709  0.3057E-80  0.4000E+01
 -25.699  0.3055E-80  0.4000E+01
 -25.689  0.3053E-80  0.4000E+01
 -25.679  0.3051E-80  0.4000E+01
 -25.669  0.3049E-80  0.4000E+01
 -25.659  0.3048E-80  0.4000E+01
 -25.649  0.3046E-80  0.4000E+01
 -25.639  0.3044E-80  0.4000E+01
 -25.629  0.3042E-80  0.4000E+01
 -25.619  0.3040E-80  0.4000E+01
 -25.609  0.3039E-80  0.4000E+01
 -25.599  0.3037E-80  0.4000E+01
 -25.589  0.3035E-80  0.4000E+01
 -25.579  0.3033E-80  0.4000E+01
 -25.569  0.3032E-80  0.4000E+01
 -25.559  0.3030E-80  0.4000E+01
 -25.549  0.3028E-80  0.4000E+01
 -25.539  0.3026E-80  0.4000E+01
 -25.529  0.3024E-80  0.4000E+01
 -25.519  0.3023E-80  0.4000E+01
 -25.509  0.3021E-80  0.4000E+01
 -25.499  0.3019E-80  0.4000E+01
 -25.489  0.3017E-80  0.4000E+01
 -25.479  0.3015E-80  0.4000E+01
 -25.469  0.3014E-80  0.4000E+01
 -25.459  0.3012E-80  0.4000E+01
 -25.449  0.3010E-80  0.4000E+01
 -25.439  0.3008E-80  0.4000E+01
 -25.429  0.3006E-80  0.4000E+01
 -25.419  0.3005E-80  0.4000E+01
 -25.409  0.3003E-80  0.4000E+01
 -25.399  0.3001E-80  0.4000E+01
 -25.389  0.2999E-80  0.4000E+01
 -25.379  0.2998E-80  0.4000E+01
 -25.369  0.2996E-80  0.4000E+01
 -25.359  0.2994E-80  0.4000E+01
 -25.349  0.2992E-80  0.4000E+01
 -25.339  0.2990E-80  0.4000E+01
 -25.329  0.2989E-80  0.4000E+01
 -25.319  0.2987E-80  0.4000E+01
 -25.309  0.2985E-80  0.4000E+01
 -25.299  0.2983E-80  0.4000E+01
 -25.289  0.2981E-80  0.4000E+01
 -25.279  0.2980E-80  0.4000E+01
 -25.269  0.2978E-80  0.4000E+01
 -25.259  0.2976E-80  0.4000E+01
 -25.249  0.2974E-80  0.4000E+01
 -25.239  0.2972E-80  0.4000E+01
 -25.229  0.2971E-80  0.4000E+01
 -25.219  0.2969E-80  0.4000E+01
 -25.209  0.2967E-80  0.4000E+01
 -25.199  0.2965E-80  0.4000E+01
 -25.189  0.2964E-80  0.4000E+01
 -25.179  0.2962E-80  0.4000E+01
 -25.169  0.2960E-80  0.4000E+01
 -25.159  0.2958E-80  0.4000E+01
 -25.149  0.2956E-80  0.4000E+01
 -25.139  0.2955E-80  0.4000E+01
 -25.129  0.2953E-80  0.4000E+01
 -25.119  0.2951E-80  0.4000E+01
 -25.109  0.2949E-80  0.4000E+01
 -25.099  0.2947E-80  0.4000E+01
 -25.089  0.2946E-80  0.4000E+01
 -25.079  0.2944E-80  0.4000E+01
 -25.069  0.2942E-80  0.4000E+01
 -25.059  0.2940E-80  0.4000E+01
 -25.049  0.2938E-80  0.4000E+01
 -25.039  0.2937E-80  0.4000E+01
 -25.029  0.2935E-80  0.4000E+01
 -25.019  0.2933E-80  0.4000E+01
 -25.009  0.2931E-80  0.4000E+01
 -24.999  0.2930E-80  0.4000E+01
 -24.989  0.2928E-80  0.4000E+01
 -24.979  0.2926E-80  0.4000E+01
 -24.969  0.2924E-80  0.4000E+01
 -24.959  0.2922E-80  0.4000E+01
 -24.949  0.2921E-80  0.4000E+01
 -24.939  0.2919E-80  0.4000E+01
 -24.929  0.2917E-80  0.4000E+01
 -24.919  0.2915E-80  0.4000E+01
 -24.909  0.2913E-80  0.4000E+01
 -24.899  0.2912E-80  0.4000E+01
 -24.889  0.2910E-80  0.4000E+01
 -24.879  0.2908E-80  0.4000E+01
 -24.869  0.2906E-80  0.4000E+01
 -24.859  0.2904E-80  0.4000E+01
 -24.849  0.2903E-80  0.4000E+01
 -24.839  0.2901E-80  0.4000E+01
 -24.829  0.2899E-80  0.4000E+01
 -24.819  0.2897E-80  0.4000E+01
 -24.809  0.2896E-80  0.4000E+01
 -24.799  0.2894E-80  0.4000E+01
 -24.789  0.2892E-80  0.4000E+01
 -24.779  0.2890E-80  0.4000E+01
 -24.769  0.2888E-80  0.4000E+01
 -24.759  0.2887E-80  0.4000E+01
 -24.749  0.2885E-80  0.4000E+01
 -24.739  0.2883E-80  0.4000E+01
 -24.729  0.2881E-80  0.4000E+01
 -24.719  0.2879E-80  0.4000E+01
 -24.709  0.2878E-80  0.4000E+01
 -24.699  0.2876E-80  0.4000E+01
 -24.689  0.2874E-80  0.4000E+01
 -24.679  0.2872E-80  0.4000E+01
 -24.669  0.2870E-80  0.4000E+01
 -24.659  0.2869E-80  0.4000E+01
 -24.649  0.2867E-80  0.4000E+01
 -24.639  0.2865E-80  0.4000E+01
 -24.629  0.2863E-80  0.4000E+01
 -24.619  0.2862E-80  0.4000E+01
 -24.609  0.2860E-80  0.4000E+01
